,date,id,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,zipcode,lat,long,renovated,basement,multilevel,bedrooms_bin,bathrooms_bin,grade_bin,age,month,yr_quarter
14794,2014-06-09,4047200950,265000.0,2,1000,31505,0.0,0,3,98019,47.7659,-121.899,0,0,0,1-2,0.5-1.75,below_average,61,6,2
14795,2015-04-23,5458800425,795000.0,3,1930,9600,0.0,0,3,98040,47.5747,-122.23700000000001,0,0,0,3,0.5-1.75,good,63,4,2
14796,2014-05-29,2887700826,510000.0,3,2240,3800,0.0,0,3,98115,47.6887,-122.307,0,1,1,3,0.5-1.75,good,92,5,2
14797,2014-06-28,7856700920,699900.0,4,2190,11500,0.0,0,4,98006,47.5668,-122.147,0,1,0,4,2-2.5,good,49,6,2
14798,2014-08-12,627300190,839000.0,4,2400,12469,0.0,1,4,98008,47.5861,-122.11200000000001,0,1,0,4,2.75_more,good,63,8,3
14799,2014-07-15,5634500182,396000.0,4,1970,12409,0.0,0,4,98028,47.7489,-122.236,0,1,0,4,0.5-1.75,average,53,7,3
14800,2015-05-07,2472950170,365000.0,3,2860,8458,0.0,0,3,98058,47.4269,-122.148,0,0,1,3,2-2.5,average,38,5,2
14801,2014-07-11,9557300190,440000.0,3,1900,7225,0.0,0,3,98008,47.6394,-122.113,0,1,0,3,2-2.5,good,51,7,3
14802,2014-11-04,2314300170,405000.0,4,2090,6667,0.0,0,3,98058,47.4648,-122.15,0,0,1,4,2-2.5,good,24,11,4
14803,2014-05-15,7547300050,295000.0,3,850,2500,0.0,0,3,98106,47.5677,-122.36,0,0,0,3,0.5-1.75,average,35,5,2
14804,2014-05-15,7985400089,275000.0,4,1840,1562,0.0,0,3,98106,47.5345,-122.36399999999999,0,1,1,4,2-2.5,average,17,5,2
14805,2014-10-03,322059049,295000.0,2,820,288367,0.0,0,3,98042,47.4196,-122.165,0,0,0,1-2,0.5-1.75,below_average,91,10,4
14806,2014-08-15,2344300170,1500000.0,5,4370,12240,0.0,0,3,98004,47.582,-122.199,0,1,1,5_more,2.75_more,great,31,8,3
14807,2014-09-02,11501330,795000.0,3,3190,10223,0.0,0,3,98052,47.6968,-122.102,0,1,1,3,2.75_more,great,27,9,3
14808,2014-05-06,7300200290,650000.0,5,3480,36615,0.0,0,4,98075,47.5741,-122.05,0,1,1,5_more,2.75_more,good,38,5,2
14809,2014-09-10,4331000595,260000.0,3,1690,13184,0.0,0,4,98166,47.476000000000006,-122.34299999999999,0,0,0,3,0.5-1.75,average,62,9,3
14810,2014-08-06,7853340660,382000.0,2,1650,2710,0.0,1,3,98065,47.5173,-121.87799999999999,0,0,1,1-2,2-2.5,good,13,8,3
14811,2015-04-21,7525570020,790100.0,4,2590,9341,0.0,0,3,98052,47.6496,-122.11399999999999,0,0,1,4,2-2.5,good,36,4,2
14812,2014-05-21,6306100190,220000.0,4,2160,8005,0.0,0,3,98001,47.2668,-122.23100000000001,0,0,1,4,2-2.5,average,28,5,2
14813,2014-06-05,1424059142,799000.0,4,3500,8547,0.0,0,3,98006,47.5613,-122.126,0,1,1,4,2.75_more,great,27,6,2
14814,2014-07-23,5700003810,1480000.0,4,3920,7200,0.0,0,3,98144,47.5731,-122.28399999999999,0,1,1,4,2-2.5,great,93,7,3
14815,2014-06-09,2595650170,367300.0,4,2190,14937,0.0,0,3,98001,47.3535,-122.273,0,0,1,4,2.75_more,good,28,6,2
14816,2015-04-09,9530100225,805000.0,4,1890,4500,0.0,0,3,98103,47.6684,-122.35600000000001,1,1,1,4,2-2.5,average,114,4,2
14817,2014-12-15,3856901760,730000.0,2,1860,3400,0.0,0,3,98105,47.6714,-122.329,0,1,0,1-2,0.5-1.75,average,101,12,4
14818,2014-11-23,1387301350,402000.0,3,1720,7704,0.0,0,4,98011,47.7368,-122.195,0,1,0,3,2-2.5,average,52,11,4
14819,2014-05-30,7974200822,750000.0,4,2600,4674,0.0,0,3,98115,47.6782,-122.286,0,1,0,4,2.75_more,good,45,5,2
14820,2014-07-30,8039900130,458000.0,3,1570,12196,0.0,0,4,98045,47.4866,-121.786,0,0,0,3,0.5-1.75,average,49,7,3
14821,2014-08-28,4139460290,898000.0,3,3530,9753,0.0,0,3,98006,47.5539,-122.103,0,0,1,3,2-2.5,great,24,8,3
14822,2015-03-23,8078520280,308000.0,4,1960,5642,0.0,0,3,98092,47.3167,-122.18700000000001,0,0,1,4,2-2.5,average,23,3,1
14823,2015-05-06,8691510290,385000.0,3,2230,8296,0.0,0,3,98058,47.4386,-122.116,0,0,1,3,2-2.5,average,17,5,2
14824,2014-10-06,4217400680,1020000.0,4,2720,4800,0.0,0,5,98105,47.6595,-122.28299999999999,0,1,1,4,2.75_more,good,93,10,4
14825,2014-12-29,1336800670,1430000.0,5,2840,6240,0.0,0,5,98112,47.6285,-122.309,0,1,1,5_more,2.75_more,great,116,12,4
14826,2014-07-23,1545801850,240000.0,3,1260,7362,0.0,0,3,98038,47.3602,-122.052,0,0,0,3,0.5-1.75,average,37,7,3
14827,2014-10-01,6386600170,217000.0,3,1860,8505,0.0,0,4,98023,47.3106,-122.365,0,0,0,3,0.5-1.75,average,54,10,4
14828,2014-06-30,1373800170,972000.0,4,2010,6300,0.0,1,5,98199,47.6457,-122.412,0,1,0,4,0.5-1.75,good,84,6,2
14829,2014-05-07,1394300005,361280.0,2,820,6400,0.0,0,4,98126,47.55,-122.37899999999999,0,0,0,1-2,0.5-1.75,average,77,5,2
14830,2014-08-04,7011201087,385000.0,3,1220,1450,0.0,0,3,98119,47.6361,-122.368,0,1,0,3,0.5-1.75,below_average,116,8,3
14831,2014-11-05,1623069071,475000.0,3,2220,60984,0.0,0,4,98027,47.4802,-122.052,0,0,1,3,2-2.5,good,34,11,4
14832,2015-04-02,1982200480,724950.0,4,2860,3638,0.0,1,5,98107,47.6631,-122.361,0,1,1,4,2-2.5,average,97,4,2
14833,2014-10-27,8089510170,935000.0,5,4230,9701,0.0,0,3,98006,47.5444,-122.131,0,0,1,5_more,2.75_more,great,22,10,4
14834,2014-09-08,5560000480,169950.0,3,840,8470,0.0,0,4,98023,47.3275,-122.338,0,0,0,3,0.5-1.75,below_average,60,9,3
14835,2015-04-23,6308000010,585000.0,3,2290,5089,0.0,0,3,98006,47.5443,-122.17200000000001,0,0,1,3,2-2.5,great,20,4,2
14836,2015-03-27,4136960010,480000.0,5,3480,12821,0.0,1,3,98092,47.2641,-122.215,0,1,1,5_more,2.75_more,great,17,3,1
14837,2014-11-05,8665900168,635000.0,4,4260,36360,0.0,0,4,98155,47.763999999999996,-122.302,0,1,1,4,2-2.5,good,86,11,4
14838,2015-02-04,8691510170,368750.0,3,2230,5717,0.0,0,3,98058,47.4388,-122.117,0,0,1,3,2-2.5,average,17,2,1
14839,2014-12-02,9187200095,432500.0,6,3080,5500,0.0,0,1,98122,47.6031,-122.296,0,0,1,5_more,2-2.5,average,121,12,4
14840,2014-09-03,4221260050,589000.0,3,2250,4337,0.0,0,3,98075,47.5908,-122.01700000000001,0,0,1,3,2-2.5,good,17,9,3
14841,2015-04-14,8562740480,840000.0,4,3160,6327,0.0,0,3,98027,47.536,-122.066,0,1,1,4,2.75_more,great,17,4,2
14842,2015-03-05,6806100250,316500.0,3,1770,3873,0.0,0,3,98058,47.4648,-122.14399999999999,0,0,1,3,2-2.5,average,16,3,1
14843,2015-02-13,7853300280,536000.0,4,2880,8833,0.0,0,3,98065,47.5388,-121.89,0,0,1,4,2-2.5,average,15,2,1
14844,2015-04-20,6446200190,563750.0,4,2690,25000,0.0,0,3,98029,47.5537,-122.02600000000001,0,1,0,4,2.75_more,good,43,4,2
14845,2015-04-20,4222310010,267950.0,4,1730,7350,0.0,0,4,98003,47.3467,-122.307,0,0,1,4,0.5-1.75,below_average,51,4,2
14846,2015-04-13,4054550010,1640000.0,5,4780,118047,0.0,0,3,98077,47.7243,-122.052,0,0,1,5_more,2.75_more,great,27,4,2
14847,2014-06-23,1440700190,269950.0,4,2540,8400,0.0,0,5,98032,47.3754,-122.277,0,0,1,4,2-2.5,average,44,6,2
14848,2014-07-21,5569620050,731688.0,4,2630,5772,0.0,0,3,98052,47.6952,-122.133,0,0,1,4,2.75_more,great,15,7,3
14849,2014-12-03,1840200080,240000.0,3,1890,9000,0.0,0,3,98188,47.4425,-122.272,0,1,0,3,0.5-1.75,average,62,12,4
14850,2014-09-03,9268200585,555950.0,2,1220,5040,0.0,0,3,98117,47.6957,-122.36399999999999,0,0,0,1-2,0.5-1.75,average,60,9,3
14851,2015-04-27,7454000585,289000.0,2,710,6300,0.0,0,3,98126,47.5155,-122.374,0,0,0,1-2,0.5-1.75,below_average,79,4,2
14852,2014-12-04,7504021310,745000.0,3,2970,11985,0.0,0,3,98074,47.6359,-122.052,0,1,0,3,2-2.5,great,26,12,4
14853,2014-11-17,8024201795,397000.0,2,1000,7664,0.0,1,3,98115,47.7001,-122.311,0,0,0,1-2,0.5-1.75,average,82,11,4
14854,2015-04-22,8638500170,233000.0,3,1980,8505,0.0,0,3,98106,47.538000000000004,-122.353,0,1,0,3,0.5-1.75,average,56,4,2
14855,2014-10-16,5437400630,625000.0,4,1920,8259,0.0,0,4,98027,47.5616,-122.088,0,0,1,4,2-2.5,good,42,10,4
14856,2014-07-29,9264000010,535000.0,3,2740,23505,0.0,1,3,98001,47.318999999999996,-122.26,0,0,1,3,2-2.5,great,33,7,3
14857,2015-05-04,3832600080,270000.0,3,1740,7345,0.0,0,3,98032,47.3663,-122.285,0,1,0,3,2-2.5,average,48,5,2
14858,2014-07-22,9477001350,360000.0,3,1300,7770,0.0,0,3,98034,47.7347,-122.19200000000001,0,0,0,3,0.5-1.75,average,54,7,3
14859,2014-05-13,809001060,1110000.0,4,2740,4000,0.0,0,5,98109,47.6343,-122.352,0,0,1,4,0.5-1.75,great,116,5,2
14860,2014-11-11,2771604120,970000.0,4,4060,4000,0.0,1,3,98199,47.6375,-122.389,1,1,1,4,0.5-1.75,great,68,11,4
14861,2014-10-10,9541800190,915000.0,5,3490,18850,0.0,1,4,98005,47.5955,-122.176,0,1,0,5_more,2-2.5,great,63,10,4
14862,2014-07-11,4038400130,412000.0,4,1430,10500,0.0,0,4,98007,47.6083,-122.132,0,1,0,4,0.5-1.75,average,61,7,3
14863,2015-02-12,1253200290,265000.0,4,1860,9112,0.0,0,4,98032,47.3792,-122.28200000000001,0,1,0,4,0.5-1.75,average,58,2,1
14864,2014-09-16,2558650130,426000.0,4,2120,7700,0.0,0,4,98034,47.7207,-122.165,0,1,0,4,2-2.5,average,45,9,3
14865,2014-12-10,8732190170,266000.0,4,1860,12693,0.0,0,3,98023,47.3114,-122.395,0,1,0,4,2-2.5,good,43,12,4
14866,2014-12-15,1703400585,325000.0,3,2330,4950,0.0,0,3,98118,47.5585,-122.29,0,1,1,3,2-2.5,below_average,121,12,4
14867,2015-01-20,1250202115,615000.0,3,1670,5100,0.0,1,5,98144,47.5898,-122.291,0,1,0,3,0.5-1.75,average,67,1,1
14868,2015-04-23,9264911150,310000.0,3,2130,7140,0.0,0,3,98023,47.3074,-122.34100000000001,0,1,0,3,0.5-1.75,good,42,4,2
14869,2014-09-14,7696300080,340000.0,4,1900,7313,0.0,0,3,98034,47.7311,-122.23200000000001,0,0,0,4,0.5-1.75,average,48,9,3
14870,2015-05-01,1931300010,562500.0,2,1170,2800,0.0,0,4,98103,47.6574,-122.345,0,0,1,1-2,0.5-1.75,below_average,116,5,2
14871,2014-07-21,2771602425,447000.0,2,980,1600,0.0,0,3,98119,47.63800000000001,-122.375,0,0,1,1-2,0.5-1.75,good,11,7,3
14872,2014-09-30,2210500010,2450000.0,7,4670,23115,0.0,1,3,98039,47.6183,-122.227,0,0,1,5_more,2.75_more,great,29,9,3
14873,2014-05-20,1253200170,250000.0,4,2500,6300,0.0,0,4,98032,47.3781,-122.28399999999999,0,1,0,4,0.5-1.75,average,60,5,2
14874,2015-01-02,6646200420,633000.0,4,2020,8044,0.0,0,3,98074,47.6247,-122.04299999999999,0,0,1,4,2-2.5,good,31,1,1
14875,2015-04-23,8822901024,310000.0,3,1290,886,0.0,0,3,98125,47.7161,-122.295,0,0,1,3,2-2.5,average,17,4,2
14876,2014-11-10,1323089056,439000.0,2,1620,113862,0.0,0,3,98045,47.4821,-121.719,0,0,1,1-2,0.5-1.75,average,26,11,4
14877,2014-08-20,3629950010,470000.0,3,1710,2381,0.0,0,3,98029,47.5477,-122.00399999999999,0,1,1,3,2.75_more,good,18,8,3
14878,2015-04-14,7889100020,270000.0,3,1720,8550,0.0,0,4,98002,47.2837,-122.20700000000001,0,0,0,3,2-2.5,average,53,4,2
14879,2014-12-19,7212680020,299500.0,3,1820,8813,0.0,0,3,98003,47.2622,-122.303,0,0,1,3,0.5-1.75,average,27,12,4
14880,2014-09-18,2222049108,227000.0,3,1130,10018,0.0,0,4,98032,47.3733,-122.275,0,0,0,3,0.5-1.75,below_average,67,9,3
14881,2014-08-20,7129303070,735000.0,4,3040,2415,0.0,1,3,98118,47.5188,-122.256,0,0,1,4,2.75_more,good,55,8,3
14882,2014-06-26,6744700424,537000.0,3,2410,7479,0.0,1,3,98155,47.7394,-122.288,1,0,1,3,2.75_more,average,79,6,2
14883,2014-12-09,1727000680,699000.0,4,2440,14470,0.0,0,4,98005,47.6401,-122.16799999999999,0,1,0,4,2-2.5,great,51,12,4
14884,2014-09-02,3226049134,330000.0,2,800,4533,0.0,0,3,98115,47.6979,-122.325,0,1,0,1-2,0.5-1.75,below_average,92,9,3
14885,2014-08-29,1760600009,229000.0,3,1030,7800,0.0,0,3,98168,47.473,-122.324,0,0,0,3,0.5-1.75,average,67,8,3
14886,2014-11-21,3352400351,200000.0,3,1480,5600,0.0,0,4,98178,47.5045,-122.27,0,1,0,3,0.5-1.75,below_average,74,11,4
14887,2014-08-12,8563000250,522500.0,3,1710,9707,0.0,0,4,98008,47.62300000000001,-122.105,0,0,0,3,0.5-1.75,good,55,8,3
14888,2015-03-24,1370800680,1300000.0,3,3450,5350,0.0,1,4,98199,47.6389,-122.40700000000001,0,1,1,3,2.75_more,great,96,3,1
14889,2014-11-10,2726049034,2000000.0,3,2610,16387,0.0,1,3,98125,47.7175,-122.27799999999999,0,0,1,3,2.75_more,great,15,11,4
14890,2014-10-22,3623059027,200000.0,2,780,55764,0.0,0,4,98058,47.442,-122.105,0,0,0,1-2,0.5-1.75,below_average,76,10,4
14891,2015-04-08,3205500020,352000.0,3,1260,7200,0.0,0,3,98034,47.7189,-122.178,0,0,0,3,0.5-1.75,average,50,4,2
14892,2015-03-25,8924100305,855000.0,4,2590,6250,0.0,1,3,98115,47.6774,-122.26700000000001,0,1,1,4,2.75_more,great,57,3,1
14893,2014-08-20,7524300020,267000.0,3,1580,12250,0.0,0,3,98198,47.3771,-122.315,0,0,1,3,2-2.5,good,28,8,3
14894,2014-05-06,2436200715,484000.0,2,1660,6000,0.0,0,3,98105,47.6624,-122.291,0,1,0,1-2,0.5-1.75,average,79,5,2
14895,2014-06-29,5469501850,402000.0,4,2950,15540,0.0,0,4,98042,47.3845,-122.152,0,1,0,4,2.75_more,good,47,6,2
14896,2015-04-20,9187200275,905000.0,4,2240,5000,0.0,0,3,98122,47.6027,-122.295,1,1,1,4,2-2.5,good,121,4,2
14897,2014-08-08,274000020,274000.0,4,1940,7500,0.0,0,4,98030,47.3736,-122.215,0,1,0,4,0.5-1.75,average,55,8,3
14898,2015-04-09,6151800225,475000.0,3,1850,26445,0.0,0,4,98010,47.3412,-122.051,1,0,0,3,0.5-1.75,average,59,4,2
14899,2014-11-14,8924600020,1540000.0,4,5770,10050,0.0,1,5,98115,47.677,-122.275,0,1,0,4,2.75_more,great,72,11,4
14900,2014-05-04,4003000285,628000.0,4,2280,6010,0.0,0,3,98122,47.6034,-122.289,0,1,0,4,2-2.5,average,121,5,2
14901,2014-06-17,290000095,675000.0,6,2740,6360,0.0,1,3,98146,47.5062,-122.385,0,1,0,5_more,0.5-1.75,good,68,6,2
14902,2014-11-04,1565930130,429900.0,4,3760,4675,0.0,0,3,98038,47.3862,-122.04799999999999,0,1,1,4,2.75_more,good,14,11,4
14903,2014-06-25,6123000225,260000.0,3,1580,8184,0.0,0,3,98148,47.4294,-122.331,0,1,0,3,0.5-1.75,average,67,6,2
14904,2014-09-03,4385700285,690000.0,3,1600,4400,0.0,0,3,98112,47.6348,-122.281,0,1,0,3,0.5-1.75,average,80,9,3
14905,2015-03-23,2469000010,1080000.0,4,2100,12172,0.0,0,5,98040,47.5458,-122.227,0,0,0,4,2-2.5,great,60,3,1
14906,2015-04-09,5205000020,360000.0,4,2610,7333,0.0,0,3,98003,47.2721,-122.29299999999999,0,0,1,4,2-2.5,good,33,4,2
14907,2014-06-19,461002890,499000.0,3,1840,5000,0.0,0,4,98117,47.6808,-122.376,0,1,0,3,0.5-1.75,average,111,6,2
14908,2014-08-18,1823059030,159000.0,3,1320,6534,0.0,0,3,98055,47.4806,-122.223,0,0,0,3,0.5-1.75,average,69,8,3
14909,2015-03-27,8848400020,430000.0,3,1540,8100,0.0,0,4,98133,47.748999999999995,-122.351,0,1,0,3,0.5-1.75,average,74,3,1
14910,2015-04-13,4122500095,1050000.0,5,2520,18625,0.0,0,3,98004,47.6409,-122.20700000000001,0,1,0,5_more,2.75_more,good,62,4,2
14911,2014-11-13,2597300020,725000.0,5,3780,20000,0.0,1,4,98155,47.7603,-122.273,0,1,0,5_more,2-2.5,great,43,11,4
14912,2014-07-10,2788400020,150000.0,3,1200,9527,0.0,0,3,98168,47.5112,-122.316,0,0,0,3,0.5-1.75,average,62,7,3
14913,2014-07-21,7856610130,840000.0,4,2720,8712,0.0,0,4,98006,47.5616,-122.15299999999999,0,0,1,4,2-2.5,great,45,7,3
14914,2015-04-15,3303860460,499000.0,4,3100,5700,0.0,0,3,98038,47.3696,-122.05799999999999,0,0,1,4,2-2.5,great,10,4,2
14915,2014-10-14,2112700920,285000.0,3,1630,4000,0.0,0,3,98106,47.5351,-122.353,0,1,0,3,0.5-1.75,average,53,10,4
14916,2015-03-08,6880210020,340000.0,4,1910,7201,0.0,0,3,98198,47.3908,-122.316,0,1,0,4,2-2.5,average,34,3,1
14917,2015-05-05,6139100101,405100.0,4,1580,7300,0.0,0,4,98155,47.7598,-122.32799999999999,0,0,0,4,2-2.5,average,66,5,2
14918,2014-08-07,7202330920,464000.0,3,1690,4898,0.0,0,3,98053,47.6834,-122.038,0,0,1,3,2-2.5,average,18,8,3
14919,2014-05-29,8146300020,723000.0,4,1960,8680,0.0,0,4,98004,47.6076,-122.19200000000001,0,1,0,4,2-2.5,good,62,5,2
14920,2014-12-11,7418000130,430000.0,8,4300,10441,0.0,0,4,98059,47.4786,-122.131,0,1,1,5_more,2.75_more,good,42,12,4
14921,2015-04-30,9276200635,645000.0,3,1840,4255,0.0,0,3,98116,47.58,-122.39200000000001,1,1,0,3,0.5-1.75,average,114,4,2
14922,2015-05-08,251610020,1580000.0,4,3480,19991,0.0,1,4,98004,47.6354,-122.214,0,1,1,4,2.75_more,great,42,5,2
14923,2014-08-11,8825900020,925000.0,5,2710,4200,0.0,0,3,98115,47.6754,-122.307,0,1,1,5_more,2.75_more,average,102,8,3
14924,2014-07-09,3856903495,759000.0,4,2100,4750,0.0,0,3,98103,47.6695,-122.333,0,1,0,4,0.5-1.75,average,46,7,3
14925,2014-08-05,6382500020,690000.0,4,1760,7800,0.0,0,3,98117,47.6945,-122.38,0,0,0,4,2-2.5,good,67,8,3
14926,2015-03-26,522059352,358800.0,4,2155,8140,0.0,0,3,98031,47.4204,-122.20100000000001,0,0,1,4,2-2.5,good,25,3,1
14927,2015-04-13,1778500595,683000.0,5,1720,4000,0.0,0,3,98112,47.6197,-122.287,0,1,1,5_more,0.5-1.75,average,96,4,2
14928,2014-12-08,4083300595,650000.0,3,1430,4240,0.0,0,3,98103,47.6595,-122.337,0,0,1,3,0.5-1.75,average,97,12,4
14929,2014-12-09,2100200020,288000.0,5,2790,4807,0.0,0,4,98002,47.3098,-122.223,0,1,1,5_more,2.75_more,average,72,12,4
14930,2014-07-07,2597500840,209950.0,3,1180,7300,0.0,0,4,98002,47.2857,-122.197,0,0,0,3,0.5-1.75,average,53,7,3
14931,2014-10-08,7935000595,939000.0,3,2450,9248,0.0,1,3,98136,47.5476,-122.397,0,1,1,3,2.75_more,good,88,10,4
14932,2014-08-16,7857003318,320000.0,3,1330,5850,0.0,0,3,98108,47.5498,-122.29799999999999,0,1,0,3,0.5-1.75,average,67,8,3
14933,2014-08-22,9211520020,283748.0,3,1940,9560,0.0,0,3,98023,47.2998,-122.387,0,0,1,3,2-2.5,average,32,8,3
14934,2014-07-31,1460000080,370000.0,3,1600,7620,0.0,0,3,98011,47.773999999999994,-122.208,0,1,0,3,2-2.5,average,34,7,3
14935,2015-03-27,3444120130,399950.0,4,3210,41689,0.0,0,4,98042,47.3493,-122.06200000000001,0,1,0,4,2.75_more,good,32,3,1
14936,2014-12-12,908000010,360000.0,5,2880,6902,0.0,0,3,98058,47.4332,-122.14399999999999,0,1,0,5_more,2-2.5,good,45,12,4
14937,2014-11-12,3123800080,365000.0,2,1160,8060,0.0,0,4,98136,47.5146,-122.38600000000001,0,0,0,1-2,0.5-1.75,average,71,11,4
14938,2014-12-19,8641500345,396900.0,3,1360,3120,0.0,0,3,98115,47.6943,-122.307,0,0,1,3,2-2.5,average,32,12,4
14939,2015-04-22,3717000250,321000.0,3,2014,4500,0.0,0,3,98001,47.3371,-122.256,0,0,1,3,2-2.5,average,16,4,2
14940,2015-01-06,7697860130,245000.0,3,1440,7008,0.0,0,3,98030,47.3702,-122.182,0,0,0,3,2-2.5,average,36,1,1
14941,2014-10-07,9169100130,502000.0,2,1570,4704,0.0,1,3,98136,47.5256,-122.39200000000001,0,0,1,1-2,0.5-1.75,good,90,10,4
14942,2014-06-05,2944500470,257000.0,4,2330,7642,0.0,0,3,98023,47.2946,-122.37,0,1,0,4,2.75_more,good,31,6,2
14943,2014-05-15,7424110130,423000.0,4,1880,7303,0.0,0,3,98034,47.7129,-122.20299999999999,0,1,0,4,0.5-1.75,average,45,5,2
14944,2015-03-27,4037000635,485000.0,4,1850,9911,0.0,0,4,98008,47.6019,-122.116,0,0,0,4,2-2.5,average,64,3,1
14945,2014-12-17,2141500020,500000.0,4,2230,8560,0.0,0,3,98059,47.4877,-122.14299999999999,0,0,1,4,2-2.5,good,19,12,4
14946,2014-10-21,952000725,442000.0,2,990,4313,0.0,1,4,98126,47.5677,-122.38,0,0,1,1-2,0.5-1.75,below_average,104,10,4
14947,2015-05-12,9550204620,475000.0,3,1720,3825,0.0,0,3,98105,47.666000000000004,-122.32700000000001,0,0,1,3,0.5-1.75,average,96,5,2
14948,2015-04-06,6891800250,625000.0,4,3230,9935,0.0,0,3,98028,47.7685,-122.257,0,0,1,4,2-2.5,good,35,4,2
14949,2014-10-15,7812801850,194000.0,3,1180,6050,0.0,0,3,98178,47.4945,-122.249,0,1,0,3,0.5-1.75,below_average,77,10,4
14950,2014-07-07,7504180170,410000.0,3,1450,19206,0.0,0,3,98074,47.62,-122.052,0,0,1,3,2-2.5,average,32,7,3
14951,2014-06-12,686800080,1030000.0,4,2370,10858,0.0,0,3,98004,47.6336,-122.19200000000001,0,0,1,4,2-2.5,great,18,6,2
14952,2015-03-24,7853300290,490000.0,4,2570,6157,0.0,0,3,98065,47.5389,-121.89,0,0,1,4,2-2.5,average,15,3,1
14953,2014-12-09,7905380380,348500.0,4,1870,7575,0.0,0,3,98034,47.7205,-122.21799999999999,0,1,0,4,0.5-1.75,average,49,12,4
14954,2015-04-27,1972202320,380000.0,3,1220,3000,0.0,0,3,98103,47.6506,-122.346,0,0,1,3,0.5-1.75,below_average,120,4,2
14955,2014-12-11,1710400007,660000.0,3,1770,2150,0.0,0,3,98122,47.6102,-122.314,0,0,1,3,2-2.5,good,22,12,4
14956,2015-04-01,2985800225,525000.0,3,1500,6800,0.0,0,3,98105,47.6706,-122.26799999999999,0,0,0,3,0.5-1.75,average,78,4,2
14957,2014-07-17,1721059069,235000.0,3,1110,8724,0.0,0,4,98002,47.3056,-122.206,0,0,0,3,2-2.5,average,31,7,3
14958,2015-04-22,7852160170,1210000.0,4,4980,18069,0.0,1,3,98065,47.5348,-121.85600000000001,0,0,1,4,2.75_more,great,15,4,2
14959,2015-03-24,626049102,397950.0,4,2360,8116,0.0,0,4,98133,47.7635,-122.335,1,1,0,4,0.5-1.75,average,105,3,1
14960,2014-11-18,7349660050,268000.0,3,1600,7711,0.0,0,3,98002,47.284,-122.20200000000001,0,0,0,3,0.5-1.75,average,22,11,4
14961,2014-05-21,1231000660,525000.0,3,1450,4000,0.0,1,4,98118,47.5554,-122.266,0,1,0,3,0.5-1.75,good,73,5,2
14962,2014-10-06,9558900010,549950.0,3,2680,5860,0.0,0,3,98011,47.7557,-122.223,0,0,1,3,2-2.5,good,20,10,4
14963,2014-08-27,3897100170,370000.0,3,1150,6600,0.0,0,4,98033,47.6709,-122.185,0,0,1,3,0.5-1.75,below_average,51,8,3
14964,2014-09-26,1150700170,299000.0,4,1870,6693,0.0,0,3,98003,47.2774,-122.29899999999999,0,0,1,4,2-2.5,average,25,9,3
14965,2015-01-15,2769600305,715000.0,6,3400,5000,0.0,1,3,98107,47.6728,-122.36200000000001,0,1,1,5_more,2.75_more,good,44,1,1
14966,2015-04-24,3876001330,430000.0,4,1810,7200,0.0,0,3,98034,47.7207,-122.186,0,0,0,4,0.5-1.75,average,55,4,2
14967,2015-02-10,984220290,345000.0,3,1860,7191,0.0,0,4,98058,47.4338,-122.16799999999999,0,1,0,3,0.5-1.75,average,46,2,1
14968,2014-05-27,3616600250,1600000.0,3,3790,19000,0.0,1,3,98177,47.724,-122.37299999999999,0,0,1,3,2.75_more,great,36,5,2
14969,2014-05-18,1529200480,534640.0,3,2130,3500,0.0,0,4,98072,47.736000000000004,-122.15899999999999,0,1,0,3,2-2.5,good,27,5,2
14970,2014-10-07,2533300680,1230000.0,3,2860,4500,0.0,1,3,98119,47.6463,-122.37100000000001,0,1,1,3,2-2.5,good,106,10,4
14971,2015-04-13,6752600130,351000.0,4,2370,7274,0.0,0,3,98031,47.3982,-122.171,0,0,1,4,2-2.5,average,24,4,2
14972,2014-07-15,9332800020,745000.0,4,2290,10409,0.0,0,3,98005,47.6351,-122.16799999999999,0,0,1,4,2-2.5,good,49,7,3
14973,2014-11-05,1121000095,320000.0,2,1120,5329,0.0,1,3,98126,47.5421,-122.37799999999999,0,1,0,1-2,0.5-1.75,below_average,92,11,4
14974,2014-07-31,6751500285,555700.0,3,1810,12420,0.0,0,4,98008,47.5888,-122.12700000000001,0,0,0,3,2-2.5,average,64,7,3
14975,2014-07-08,1310370020,690000.0,4,3220,35400,0.0,0,3,98072,47.7547,-122.11399999999999,0,0,1,4,2-2.5,great,30,7,3
14976,2014-12-31,4019300680,449000.0,3,1660,9697,0.0,0,4,98155,47.7564,-122.286,0,0,0,3,0.5-1.75,average,69,12,4
14977,2014-05-02,4408100095,308500.0,2,850,6174,0.0,0,4,98155,47.7352,-122.32799999999999,0,0,0,1-2,0.5-1.75,average,71,5,2
14978,2015-03-05,8944460020,340000.0,4,2665,5868,0.0,0,3,98030,47.3831,-122.185,0,0,1,4,2-2.5,great,15,3,1
14979,2015-03-27,8824900020,937750.0,4,2580,3560,0.0,0,5,98115,47.6753,-122.304,0,1,1,4,2.75_more,average,104,3,1
14980,2014-05-06,7135520780,725126.0,4,3200,12369,0.0,0,3,98059,47.5273,-122.14299999999999,0,0,1,4,2-2.5,great,23,5,2
14981,2015-01-05,179001101,135000.0,3,840,3000,0.0,0,3,98178,47.494,-122.275,0,0,0,3,0.5-1.75,below_average,78,1,1
